Symbol,Price,"Max Profit","Max Profit%","Max Loss",BE,Probability,"Exp Date","Leg1 Strike","Leg1 Bid","Leg2 Strike","Leg2 Ask"
TSLA,184.73,1.59,+26.90%,5.91,191.59,67.8%,2023-06-02,190,2.87,197.5,1.28
PANW,207.2,0.53,+26.90%,1.97,213.03,70.4%,2023-06-02,212.5,1.86,215,1.33
PDD,60.94,2.54,+26.85%,9.46,64.54,63.4%,2023-05-26,62,3.45,74,0.91
COST,486.24,1.58,+26.69%,5.92,496.58,69.9%,2023-05-26,495,4.4,502.5,2.82
JPM,135.86,0.42,+26.58%,1.58,138.42,71.3%,2023-06-02,138,0.77,140,0.35
QCOM,103.71,0.63,+26.58%,2.37,105.63,64.3%,2023-06-02,105,0.99,108,0.36
RIVN,14.54,0.21,+26.58%,0.79,15.21,65.5%,2023-06-02,15,0.39,16,0.18
GOOG,124.03,0.42,+26.58%,1.58,127.42,71.8%,2023-06-02,127,0.99,129,0.57
ORCL,103.37,0.21,+26.58%,0.79,104.21,67.2%,2023-05-26,104,0.43,105,0.22
MRVL,48.6,0.42,+26.58%,1.58,51.42,68.9%,2023-05-26,51,1.17,53,0.75
PDD,60.94,0.84,+26.58%,3.16,65.84,67.8%,2023-05-26,65,2.42,69,1.58
AMZN,114.88,0.84,+26.58%,3.16,117.84,70.9%,2023-06-02,117,1.25,121,0.41
SQ,59.4,0.63,+26.58%,2.37,61.63,67.2%,2023-06-02,61,1.01,64,0.38
PDD,60.94,0.84,+26.58%,3.16,66.84,68.9%,2023-06-02,66,2.63,70,1.79
OXY,58.75,0.21,+26.58%,0.79,60.21,70.3%,2023-06-02,60,0.47,61,0.26
SQ,59.4,0.21,+26.58%,0.79,60.21,62.1%,2023-05-26,60,0.41,61,0.2
GOOG,124.03,0.21,+26.58%,0.79,125.21,66.2%,2023-05-26,125,0.44,126,0.23
MARA,9.11,0.21,+26.58%,0.79,9.71,65.8%,2023-06-02,9.5,0.42,10.5,0.21
XPEV,7.97,0.21,+26.58%,0.79,8.21,60.9%,2023-06-02,8,0.3,9,0.09
NKE,108.04,0.42,+26.58%,1.58,110.42,69.4%,2023-06-02,110,0.79,112,0.37
AMZN,114.88,1.88,+26.40%,7.12,116.88,64.7%,2023-06-02,115,2.05,124,0.17
AAPL,173.35,1.04,+26.26%,3.96,176.04,68.1%,2023-06-02,175,1.29,180,0.25
GOOGL,123.32,1.04,+26.26%,3.96,126.04,67.6%,2023-06-02,125,1.39,130,0.35
UPST,24.07,0.52,+26.26%,1.98,25.52,63.3%,2023-06-02,25,1.07,27.5,0.55
PDD,60.94,1.45,+26.13%,5.55,66.45,67.8%,2023-06-02,65,2.91,72,1.46
JPM,135.86,1.45,+26.13%,5.55,137.45,63.7%,2023-06-02,136,1.57,143,0.12
CHPT,8.28,0.31,+26.05%,1.19,8.81,64.5%,2023-06-02,8.5,0.4,10,0.09
PDD,60.94,1.03,+25.94%,3.97,66.03,68.4%,2023-05-26,65,2.42,70,1.39
COIN,57.04,1.03,+25.94%,3.97,58.03,63.1%,2023-05-26,57,1.14,62,0.11
COIN,57.04,0.41,+25.79%,1.59,61.41,72.5%,2023-06-02,61,1.28,63,0.87
PYPL,59.62,0.82,+25.79%,3.18,60.82,63.7%,2023-06-02,60,1,64,0.18
MRVL,48.6,1.02,+25.63%,3.98,51.02,66.3%,2023-05-26,50,1.48,55,0.46
TSLA,184.73,0.51,+25.63%,1.99,193.01,71.5%,2023-06-02,192.5,2.19,195,1.68
PDD,60.94,2.65,+25.60%,10.35,64.65,63.8%,2023-05-26,62,3.45,75,0.8
TSLA,184.73,3.02,+25.21%,11.98,190.52,64.8%,2023-06-02,187.5,3.75,202.5,0.73
BABA,79.01,0.2,+25.00%,0.8,80.2,69.1%,2023-05-26,80,0.54,81,0.34
WBD,11.14,0.1,+25.00%,0.4,11.6,68.4%,2023-06-02,11.5,0.19,12,0.09
PDD,60.94,0.2,+25.00%,0.8,65.2,65.7%,2023-05-26,65,2.42,66,2.22
MSFT,325.85,0.5,+25.00%,2,333,72.7%,2023-06-02,332.5,1.8,335,1.3
CZR,41.66,0.1,+25.00%,0.4,42.1,63.0%,2023-05-26,42,0.31,42.5,0.21
UBER,38.05,0.1,+25.00%,0.4,39.1,69.9%,2023-06-02,39,0.37,39.5,0.27
PLTR,12.94,0.1,+25.00%,0.4,13.1,58.3%,2023-05-26,13,0.21,13.5,0.11
AMD,119.24,0.4,+25.00%,1.6,121.4,66.3%,2023-05-26,121,0.86,123,0.46
AI,28.11,1,+25.00%,4,31,64.4%,2023-06-02,30,2.1,35,1.1
PACW,6.79,0.1,+25.00%,0.4,7.1,58.0%,2023-06-02,7,0.5,7.5,0.4
BYND,10.83,0.1,+25.00%,0.4,11.1,57.3%,2023-06-02,11,0.37,11.5,0.27
MRO,23.28,0.1,+25.00%,0.4,24.1,71.8%,2023-06-02,24,0.24,24.5,0.14
GME,23.37,0.1,+25.00%,0.4,23.6,61.7%,2023-05-26,23.5,0.25,24,0.15
PINS,23.69,0.1,+25.00%,0.4,24.6,71.9%,2023-06-02,24.5,0.27,25,0.17
QCOM,103.71,0.4,+25.00%,1.6,104.4,62.5%,2023-05-26,104,0.51,106,0.11
PDD,60.94,2,+25.00%,8,66,66.5%,2023-06-02,64,3.2,74,1.2
PACW,6.79,0.4,+25.00%,1.6,7.4,64.5%,2023-06-02,7,0.5,9,0.1
NFLX,362.85,3,+25.00%,12,373,66.9%,2023-06-02,370,4.5,385,1.5
PFE,37.99,0.2,+25.00%,0.8,38.7,68.5%,2023-06-02,38.5,0.35,39.5,0.15
ROKU,55.01,0.2,+25.00%,0.8,56.2,63.3%,2023-05-26,56,0.47,57,0.27
DASH,66.45,0.2,+25.00%,0.8,67.2,63.8%,2023-05-26,67,0.46,68,0.26
PDD,60.94,0.2,+25.00%,0.8,64.2,60.9%,2023-06-02,64,3.2,65,3
SQ,59.4,0.2,+25.00%,0.8,62.2,71.5%,2023-06-02,62,0.73,63,0.53
BA,201.08,1.5,+25.00%,6,206.5,70.7%,2023-06-02,205,2.03,212.5,0.53
PLTR,12.94,0.1,+25.00%,0.4,13.6,66.9%,2023-06-02,13.5,0.36,14,0.26
GOOGL,123.32,0.6,+25.00%,2.4,126.6,71.2%,2023-06-02,126,1.06,129,0.46
AMZN,114.88,0.2,+25.00%,0.8,116.2,72.6%,2023-05-26,116,0.42,117,0.22
AI,28.11,0.2,+25.00%,0.8,28.7,62.0%,2023-05-26,28.5,0.45,29.5,0.25
AMZN,114.88,0.4,+25.00%,1.6,118.4,74.2%,2023-06-02,118,0.95,120,0.55
X,21.47,0.1,+25.00%,0.4,21.6,60.9%,2023-05-26,21.5,0.16,22,0.06
NVDA,383.09,2.98,+24.79%,12.02,387.98,61.1%,2023-05-26,385,4.15,400,1.17
COIN,57.04,0.99,+24.69%,4.01,60.99,70.6%,2023-06-02,60,1.56,65,0.57
GOOGL,123.32,1.58,+24.61%,6.42,125.58,64.5%,2023-06-02,124,1.8,132,0.22
AMZN,114.88,1.38,+24.56%,5.62,117.38,68.0%,2023-06-02,116,1.61,123,0.23
META,253.85,2.46,+24.50%,10.04,259.96,68.2%,2023-06-02,257.5,3.1,270,0.64
PFE,37.99,0.49,+24.38%,2.01,38.49,63.2%,2023-06-02,38,0.55,40.5,0.06
COST,486.24,1.96,+24.38%,8.04,496.96,70.6%,2023-05-26,495,4.4,505,2.44
COIN,57.04,2.54,+24.28%,10.46,59.54,63.7%,2023-06-02,57,2.74,70,0.2
PDD,60.94,1.17,+24.22%,4.83,67.17,69.9%,2023-06-02,66,2.63,72,1.46
ABNB,104.23,0.39,+24.22%,1.61,108.39,73.5%,2023-06-02,108,1.04,110,0.65
PDD,60.94,2.14,+24.15%,8.86,65.14,65.5%,2023-05-26,63,3.05,74,0.91
GOOG,124.03,0.97,+24.07%,4.03,126.97,68.9%,2023-06-02,126,1.3,131,0.33
NFLX,362.85,4.36,+24.04%,18.14,371.86,64.8%,2023-06-02,367.5,5.4,390,1.04
XOM,106.01,0.58,+23.97%,2.42,108.58,71.9%,2023-06-02,108,0.84,111,0.26
RIOT,11.06,0.29,+23.97%,1.21,11.79,66.2%,2023-06-02,11.5,0.49,13,0.2
PDD,60.94,0.77,+23.84%,3.23,66.77,70.8%,2023-05-26,66,2.16,70,1.39
AMZN,114.88,1.92,+23.76%,8.08,116.92,65.0%,2023-06-02,115,2.05,125,0.13
NFLX,362.85,1.44,+23.76%,6.06,366.44,59.6%,2023-05-26,365,1.98,372.5,0.54
COIN,57.04,1.53,+23.65%,6.47,60.53,68.5%,2023-06-02,59,1.9,67,0.37
NFLX,362.85,5.73,+23.61%,24.27,370.73,62.6%,2023-06-02,365,6.45,395,0.72
COIN,57.04,0.57,+23.46%,2.43,61.57,73.1%,2023-06-02,61,1.28,64,0.71
TSLA,184.73,1.9,+23.46%,8.1,191.9,68.6%,2023-06-02,190,2.87,200,0.97
CVS,67.7,0.19,+23.46%,0.81,69.19,70.7%,2023-06-02,69,0.44,70,0.25
BYND,10.83,0.19,+23.46%,0.81,11.19,59.7%,2023-06-02,11,0.37,12,0.18
META,253.85,0.95,+23.46%,4.05,255.95,64.2%,2023-05-26,255,1.19,260,0.24
WFC,41.12,0.19,+23.46%,0.81,42.19,71.6%,2023-06-02,42,0.32,43,0.13
CVNA,11.06,0.19,+23.46%,0.81,12.19,67.3%,2023-06-02,12,0.5,13,0.31
GOOGL,123.32,0.19,+23.46%,0.81,127.19,74.8%,2023-06-02,127,0.8,128,0.61
GPS,7.44,0.19,+23.46%,0.81,8.19,70.1%,2023-05-26,8,0.3,9,0.11
PDD,60.94,1.71,+23.46%,7.29,66.71,68.6%,2023-06-02,65,2.91,74,1.2
UBER,38.05,0.19,+23.46%,0.81,39.19,71.4%,2023-06-02,39,0.37,40,0.18
GOOGL,123.32,0.38,+23.46%,1.62,124.38,64.4%,2023-05-26,124,0.52,126,0.14
DIS,88.22,0.38,+23.46%,1.62,90.38,71.5%,2023-06-02,90,0.69,92,0.31
WMT,146.47,0.19,+23.46%,0.81,149.19,76.1%,2023-06-02,149,0.52,150,0.33
PLUG,8.32,0.19,+23.46%,0.81,8.69,65.8%,2023-06-02,8.5,0.28,9.5,0.09
PDD,60.94,0.19,+23.46%,0.81,66.19,69.0%,2023-05-26,66,2.16,67,1.97
TTD,66.5,0.19,+23.46%,0.81,67.19,61.8%,2023-05-26,67,0.4,68,0.21
ENPH,162.88,2.83,+23.25%,12.17,167.83,66.4%,2023-06-02,165,3.35,180,0.52
AMZN,114.88,0.94,+23.15%,4.06,117.94,71.5%,2023-06-02,117,1.25,122,0.31
META,253.85,3.76,+23.15%,16.24,258.76,64.7%,2023-06-02,255,4.1,275,0.34
PDD,60.94,2.25,+23.08%,9.75,65.25,65.9%,2023-05-26,63,3.05,75,0.8
MARA,9.11,0.28,+22.95%,1.22,9.78,67.4%,2023-06-02,9.5,0.42,11,0.14
GOOG,124.03,0.56,+22.95%,2.44,127.56,72.6%,2023-06-02,127,0.99,130,0.43
COIN,57.04,0.56,+22.95%,2.44,58.56,69.2%,2023-05-26,58,0.73,61,0.17
AMD,119.24,0.93,+22.85%,4.07,120.93,62.1%,2023-05-26,120,1.19,125,0.26
MSFT,325.85,1.86,+22.85%,8.14,331.86,69.2%,2023-06-02,330,2.52,340,0.66
PYPL,59.62,0.37,+22.70%,1.63,61.37,70.0%,2023-06-02,61,0.64,63,0.27
SQ,59.4,0.74,+22.70%,3.26,61.74,68.1%,2023-06-02,61,1.01,65,0.27
MRVL,48.6,1.11,+22.70%,4.89,51.11,66.9%,2023-05-26,50,1.48,56,0.37
JPM,135.86,1.48,+22.70%,6.52,137.48,64.0%,2023-06-02,136,1.57,144,0.09
PLTR,12.94,0.37,+22.70%,1.63,13.37,61.2%,2023-06-02,13,0.51,15,0.14
BX,83.5,0.37,+22.70%,1.63,84.37,67.1%,2023-05-26,84,0.49,86,0.12
CVX,154.86,0.92,+22.55%,4.08,158.42,71.2%,2023-06-02,157.5,1.21,162.5,0.29
DKNG,23.82,0.55,+22.45%,2.45,24.55,64.9%,2023-06-02,24,0.63,27,0.08
NKE,108.04,0.55,+22.45%,2.45,110.55,70.4%,2023-06-02,110,0.79,113,0.24
M,14.23,0.55,+22.45%,2.45,15.55,69.2%,2023-06-02,15,0.68,18,0.13
TSLA,184.73,3.19,+22.29%,14.31,190.69,65.3%,2023-06-02,187.5,3.75,205,0.56
TSLA,184.73,0.91,+22.25%,4.09,193.41,72.5%,2023-06-02,192.5,2.19,197.5,1.28
DIS,88.22,0.91,+22.25%,4.09,89.91,67.0%,2023-06-02,89,1.05,94,0.14
NFLX,362.85,0.91,+22.25%,4.09,375.91,72.1%,2023-06-02,375,3.1,380,2.19
PDD,60.94,1.82,+22.25%,8.18,65.82,67.8%,2023-05-26,64,2.73,74,0.91
MRVL,48.6,1.63,+22.12%,7.37,50.63,63.7%,2023-05-26,49,1.86,58,0.23
RBLX,39.53,0.09,+21.95%,0.41,40.09,62.7%,2023-05-26,40,0.25,40.5,0.16
AMZN,114.88,1.44,+21.95%,6.56,117.44,68.4%,2023-06-02,116,1.61,124,0.17
GME,23.37,0.18,+21.95%,0.82,23.68,57.0%,2023-06-02,23.5,0.6,24.5,0.42
SNAP,9.85,0.18,+21.95%,0.82,10.18,63.1%,2023-06-02,10,0.25,11,0.07
GOOG,124.03,0.18,+21.95%,0.82,128.18,76.2%,2023-06-02,128,0.75,129,0.57
CVNA,11.06,0.45,+21.95%,2.05,11.95,63.7%,2023-06-02,11.5,0.65,14,0.2
AFRM,13.68,0.09,+21.95%,0.41,14.09,67.3%,2023-05-26,14,0.18,14.5,0.09
BABA,79.01,0.54,+21.95%,2.46,82.54,74.1%,2023-06-02,82,1.09,85,0.55
QCOM,103.71,0.18,+21.95%,0.82,106.18,68.1%,2023-06-02,106,0.69,107,0.51
IBM,126.6,0.18,+21.95%,0.82,127.18,65.8%,2023-05-26,127,0.36,128,0.18
ZM,63.96,0.9,+21.95%,4.1,65.9,67.9%,2023-06-02,65,1.1,70,0.2
CVNA,11.06,0.09,+21.95%,0.41,12.09,65.8%,2023-06-02,12,0.5,12.5,0.41
AFRM,13.68,0.45,+21.95%,2.05,14.45,65.1%,2023-06-02,14,0.57,16.5,0.12
NFLX,362.85,0.45,+21.95%,2.05,375.45,71.3%,2023-06-02,375,3.1,377.5,2.65
OXY,58.75,0.18,+21.95%,0.82,59.18,62.8%,2023-05-26,59,0.26,60,0.08
AMZN,114.88,0.54,+21.95%,2.46,118.54,75.0%,2023-06-02,118,0.95,121,0.41
MU,69.25,0.18,+21.95%,0.82,72.18,75.9%,2023-06-02,72,0.61,73,0.43
CHPT,8.28,0.09,+21.95%,0.41,9.09,71.4%,2023-06-02,9,0.24,9.5,0.15
PDD,60.94,1.43,+21.77%,6.57,67.43,70.6%,2023-06-02,66,2.63,74,1.2
COIN,57.04,1.07,+21.70%,4.93,58.07,63.6%,2023-05-26,57,1.14,63,0.07
MRVL,48.6,0.71,+21.58%,3.29,51.71,70.7%,2023-05-26,51,1.17,55,0.46
GOOGL,123.32,0.71,+21.58%,3.29,126.71,71.9%,2023-06-02,126,1.06,130,0.35
COIN,57.04,0.71,+21.58%,3.29,61.71,73.7%,2023-06-02,61,1.28,65,0.57
DVN,48.21,0.53,+21.46%,2.47,49.53,68.5%,2023-06-02,49,0.63,52,0.1
AMD,119.24,2.65,+21.46%,12.35,122.65,63.4%,2023-06-02,120,3,135,0.35
JPM,135.86,0.53,+21.46%,2.47,138.53,72.1%,2023-06-02,138,0.77,141,0.24
SBUX,98.69,0.53,+21.46%,2.47,100.53,70.4%,2023-06-02,100,0.68,103,0.15
MSFT,325.85,3.09,+21.44%,14.41,330.59,65.1%,2023-06-02,327.5,3.45,345,0.36
TSLA,184.73,0.44,+21.36%,2.06,187.94,66.5%,2023-05-26,187.5,0.94,190,0.5
META,253.85,0.44,+21.36%,2.06,262.94,76.2%,2023-06-02,262.5,1.67,265,1.23
BA,201.08,0.44,+21.36%,2.06,207.94,75.5%,2023-06-02,207.5,1.3,210,0.86
NFLX,362.85,0.44,+21.36%,2.06,367.94,66.6%,2023-05-26,367.5,1.28,370,0.84
PDD,60.94,1.93,+21.28%,9.07,65.93,68.1%,2023-05-26,64,2.73,75,0.8
AMZN,114.88,0.7,+21.21%,3.3,115.7,64.9%,2023-05-26,115,0.77,119,0.07
SQ,59.4,0.35,+21.21%,1.65,62.35,72.6%,2023-06-02,62,0.73,64,0.38
COIN,57.04,2.09,+21.09%,9.91,60.09,66.4%,2023-06-02,58,2.29,70,0.2
PYPL,59.62,0.87,+21.07%,4.13,60.87,64.3%,2023-06-02,60,1,65,0.13
NVDA,383.09,0.87,+21.07%,4.13,390.87,69.0%,2023-05-26,390,2.66,395,1.79
COIN,57.04,2.6,+20.97%,12.4,59.6,64.0%,2023-06-02,57,2.74,72,0.14
AMD,119.24,0.52,+20.97%,2.48,121.52,67.4%,2023-05-26,121,0.86,124,0.34
NFLX,362.85,3.46,+20.92%,16.54,373.46,67.8%,2023-06-02,370,4.5,390,1.04
AI,28.11,1.9,+20.88%,9.1,30.9,63.9%,2023-06-02,29,2.45,40,0.55
ENPH,162.88,0.43,+20.77%,2.07,165.43,69.2%,2023-05-26,165,0.91,167.5,0.48
NFLX,362.85,1.29,+20.77%,6.21,376.29,72.7%,2023-06-02,375,3.1,382.5,1.81
TSLA,184.73,2.14,+20.66%,10.36,192.14,69.3%,2023-06-02,190,2.87,202.5,0.73
PANW,207.2,1.28,+20.58%,6.22,213.78,72.9%,2023-06-02,212.5,1.86,220,0.58
NFLX,362.85,4.68,+20.51%,22.82,372.18,65.4%,2023-06-02,367.5,5.4,395,0.72
TWLO,59.34,0.34,+20.48%,1.66,60.34,62.1%,2023-05-26,60,0.57,62,0.23
BIDU,118.68,0.17,+20.48%,0.83,120.17,66.9%,2023-05-26,120,0.76,121,0.59
AMAT,129.57,0.85,+20.48%,4.15,130.85,65.6%,2023-05-26,130,0.92,135,0.07
GOOGL,123.32,0.34,+20.48%,1.66,127.34,75.6%,2023-06-02,127,0.8,129,0.46
COIN,57.04,0.17,+20.48%,0.83,62.17,75.6%,2023-06-02,62,1.04,63,0.87
BA,201.08,1.7,+20.48%,8.3,206.7,71.4%,2023-06-02,205,2.03,215,0.33
PLTR,12.94,0.17,+20.48%,0.83,13.67,68.5%,2023-06-02,13.5,0.36,14.5,0.19
MS,82.43,0.17,+20.48%,0.83,83.17,68.9%,2023-05-26,83,0.26,84,0.09
NET,58.24,0.17,+20.48%,0.83,59.17,64.9%,2023-05-26,59,0.44,60,0.27
AMZN,114.88,0.17,+20.48%,0.83,119.17,78.5%,2023-06-02,119,0.72,120,0.55
UPST,24.07,0.34,+20.48%,1.66,24.84,63.9%,2023-05-26,24.5,0.51,26.5,0.17
PDD,60.94,0.51,+20.48%,2.49,67.51,73.0%,2023-05-26,67,1.9,70,1.39
NVDA,383.09,2.55,+20.48%,12.45,402.55,72.1%,2023-06-02,400,6.3,415,3.75
COIN,57.04,1.19,+20.48%,5.81,61.19,71.5%,2023-06-02,60,1.56,67,0.37
AMZN,114.88,1.02,+20.48%,4.98,118.02,72.0%,2023-06-02,117,1.25,123,0.23
ZM,63.96,0.51,+20.48%,2.49,64.51,61.8%,2023-05-26,64,0.58,67,0.07
BAC,28.15,0.17,+20.48%,0.83,28.67,65.7%,2023-06-02,28.5,0.23,29.5,0.06
NFLX,362.85,5.94,+20.44%,29.06,370.94,63.1%,2023-06-02,365,6.45,400,0.51
GS,323.53,1.27,+20.39%,6.23,326.27,67.8%,2023-05-26,325,1.43,332.5,0.16
NVDA,383.09,3.37,+20.26%,16.63,388.37,62.2%,2023-05-26,385,4.15,405,0.78
RBLX,39.53,0.84,+20.19%,4.16,40.84,65.0%,2023-06-02,40,0.93,45,0.09
PDD,60.94,1.51,+20.16%,7.49,66.51,70.0%,2023-05-26,65,2.42,74,0.91
GOOGL,123.32,1.17,+20.07%,5.83,126.17,68.5%,2023-06-02,125,1.39,132,0.22
AMD,119.24,0.5,+20.00%,2.5,125.5,74.6%,2023-06-02,125,1.42,128,0.92
JPM,135.86,1.5,+20.00%,7.5,137.5,64.1%,2023-06-02,136,1.57,145,0.07
SHOP,57.75,0.5,+20.00%,2.5,60.5,72.5%,2023-06-02,60,0.82,63,0.32
PFE,37.99,0.25,+20.00%,1.25,38.75,69.7%,2023-06-02,38.5,0.35,40,0.1
AI,28.11,0.25,+20.00%,1.25,28.75,63.1%,2023-05-26,28.5,0.45,30,0.2
GME,23.37,0.25,+20.00%,1.25,23.75,58.4%,2023-06-02,23.5,0.6,25,0.35
TSLA,184.73,3.33,+19.98%,16.67,190.83,65.7%,2023-06-02,187.5,3.75,207.5,0.42
BA,201.08,2.91,+19.95%,14.59,205.41,66.7%,2023-06-02,202.5,3.05,220,0.14
ENPH,162.88,0.83,+19.90%,4.17,170.83,75.0%,2023-06-02,170,1.81,175,0.98
COST,486.24,2.48,+19.81%,12.52,497.48,71.5%,2023-05-26,495,4.4,510,1.92
COIN,57.04,0.33,+19.76%,1.67,62.33,76.3%,2023-06-02,62,1.04,64,0.71
QCOM,103.71,0.33,+19.76%,1.67,106.33,69.2%,2023-06-02,106,0.69,108,0.36
MU,69.25,0.33,+19.76%,1.67,70.33,71.2%,2023-05-26,70,0.43,72,0.1
OXY,58.75,0.33,+19.76%,1.67,60.33,71.8%,2023-06-02,60,0.47,62,0.14
GOOG,124.03,0.66,+19.76%,3.34,127.66,73.2%,2023-06-02,127,0.99,131,0.33
META,253.85,1.65,+19.76%,8.35,261.65,72.9%,2023-06-02,260,2.29,270,0.64
AMZN,114.88,1.48,+19.68%,7.52,117.48,68.6%,2023-06-02,116,1.61,125,0.13
AMZN,114.88,1.97,+19.64%,10.03,116.97,65.3%,2023-06-02,115,2.05,127,0.08
NFLX,362.85,1.64,+19.62%,8.36,366.64,60.6%,2023-05-26,365,1.98,375,0.34
TSLA,184.73,1.22,+19.43%,6.28,193.72,73.3%,2023-06-02,192.5,2.19,200,0.97
QCOM,103.71,0.81,+19.33%,4.19,105.81,65.6%,2023-06-02,105,0.99,110,0.18
MSFT,325.85,0.81,+19.33%,4.19,328.31,65.3%,2023-05-26,327.5,1.14,332.5,0.33
HD,287.64,1.62,+19.33%,8.38,291.62,63.2%,2023-06-02,290,1.95,300,0.33
PDD,60.94,1.62,+19.33%,8.38,66.62,70.3%,2023-05-26,65,2.42,75,0.8
AMD,119.24,2.26,+19.25%,11.74,123.26,65.9%,2023-06-02,121,2.61,135,0.35
MDB,283.82,2.42,+19.24%,12.58,287.42,59.5%,2023-05-26,285,2.88,300,0.46
NFLX,362.85,1.6,+19.05%,8.4,376.6,73.2%,2023-06-02,375,3.1,385,1.5
SCHW,53.95,0.16,+19.05%,0.84,56.16,76.1%,2023-06-02,56,0.42,57,0.26
AMD,119.24,0.16,+19.05%,0.84,122.16,72.8%,2023-05-26,122,0.62,123,0.46
GME,23.37,0.16,+19.05%,0.84,23.66,64.4%,2023-05-26,23.5,0.25,24.5,0.09
AFRM,13.68,0.48,+19.05%,2.52,14.48,65.7%,2023-06-02,14,0.57,17,0.09
SQ,59.4,0.32,+19.05%,1.68,60.32,64.2%,2023-05-26,60,0.41,62,0.09
GM,32.43,0.08,+19.05%,0.42,33.58,74.3%,2023-06-02,33.5,0.2,34,0.12
SQ,59.4,0.32,+19.05%,1.68,60.32,64.2%,2023-05-26,60,0.41,62,0.09
ROKU,55.01,0.32,+19.05%,1.68,56.32,65.2%,2023-05-26,56,0.47,58,0.15
DASH,66.45,0.32,+19.05%,1.68,67.32,66.0%,2023-05-26,67,0.46,69,0.14
JPM,135.86,0.16,+19.05%,0.84,139.16,76.5%,2023-06-02,139,0.51,140,0.35
UAL,47.53,0.16,+19.05%,0.84,48.16,67.4%,2023-05-26,48,0.27,49,0.11
KSS,20.01,0.08,+19.05%,0.42,20.58,70.9%,2023-05-26,20.5,0.23,21,0.15
CRWD,150.63,0.4,+19.05%,2.1,152.9,69.9%,2023-05-26,152.5,0.7,155,0.3
COIN,57.04,0.16,+19.05%,0.84,59.16,75.3%,2023-05-26,59,0.45,60,0.29
WMT,146.47,0.32,+19.05%,1.68,147.32,69.8%,2023-05-26,147,0.38,149,0.06
AMZN,114.88,0.64,+19.05%,3.36,118.64,75.6%,2023-06-02,118,0.95,122,0.31
RIOT,11.06,0.08,+19.05%,0.42,12.08,71.7%,2023-06-02,12,0.35,12.5,0.27
RIVN,14.54,0.08,+19.05%,0.42,15.58,73.6%,2023-06-02,15.5,0.26,16,0.18
SCHW,53.95,0.08,+19.05%,0.42,54.58,66.6%,2023-05-26,54.5,0.23,55,0.15
MRVL,48.6,0.8,+19.05%,4.2,51.8,71.2%,2023-05-26,51,1.17,56,0.37
RBLX,39.53,0.16,+19.05%,0.84,40.16,64.7%,2023-05-26,40,0.25,41,0.09
XOM,106.01,0.16,+19.05%,0.84,109.16,76.0%,2023-06-02,109,0.56,110,0.4
ORCL,103.37,0.32,+19.05%,1.68,104.32,69.3%,2023-05-26,104,0.43,106,0.11
GOOG,124.03,0.32,+19.05%,1.68,128.32,77.0%,2023-06-02,128,0.75,130,0.43
FSLR,200.7,0.79,+18.76%,4.21,210.79,77.3%,2023-06-02,210,1.78,215,0.99
META,253.85,2.76,+18.72%,14.74,260.26,69.1%,2023-06-02,257.5,3.1,275,0.34
AAPL,173.35,1.18,+18.67%,6.32,176.18,69.0%,2023-06-02,175,1.29,182.5,0.11
DIS,88.22,0.94,+18.58%,5.06,89.94,67.3%,2023-06-02,89,1.05,95,0.11
COIN,57.04,0.47,+18.58%,2.53,62.47,76.8%,2023-06-02,62,1.04,65,0.57
MRVL,48.6,1.25,+18.52%,6.75,51.25,67.8%,2023-05-26,50,1.48,58,0.23
PDD,60.94,1.25,+18.52%,6.75,67.25,72.2%,2023-05-26,66,2.16,74,0.91
UPST,24.07,0.39,+18.48%,2.11,24.89,64.9%,2023-05-26,24.5,0.51,27,0.12
META,253.85,3.9,+18.48%,21.1,258.9,65.1%,2023-06-02,255,4.1,280,0.2
M,14.23,0.39,+18.48%,2.11,15.89,73.3%,2023-06-02,15.5,0.52,18,0.13
AMZN,114.88,0.31,+18.34%,1.69,119.31,79.2%,2023-06-02,119,0.72,121,0.41
TTD,66.5,0.31,+18.34%,1.69,67.31,64.4%,2023-05-26,67,0.4,69,0.09
COIN,57.04,0.62,+18.34%,3.38,58.62,69.8%,2023-05-26,58,0.73,62,0.11
AI,28.11,1.55,+18.34%,8.45,31.55,66.9%,2023-06-02,30,2.1,40,0.55
COIN,57.04,1.7,+18.28%,9.3,60.7,69.3%,2023-06-02,59,1.9,70,0.2
AMZN,114.88,1.08,+18.24%,5.92,118.08,72.4%,2023-06-02,117,1.25,124,0.17
BA,201.08,0.77,+18.20%,4.23,208.27,76.5%,2023-06-02,207.5,1.3,212.5,0.53
TSLA,184.73,2.31,+18.20%,12.69,192.31,69.7%,2023-06-02,190,2.87,205,0.56
COIN,57.04,2.15,+18.14%,11.85,60.15,66.7%,2023-06-02,58,2.29,72,0.14
SQ,59.4,0.46,+18.11%,2.54,62.46,73.4%,2023-06-02,62,0.73,65,0.27
PYPL,59.62,0.46,+18.11%,2.54,61.46,71.0%,2023-06-02,61,0.64,64,0.18
TSLA,184.73,3.43,+17.99%,19.07,190.93,66.0%,2023-06-02,187.5,3.75,210,0.32
FSLR,200.7,1.14,+17.92%,6.36,203.64,69.3%,2023-05-26,202.5,1.34,210,0.2
TSLA,184.73,0.38,+17.92%,2.12,195.38,77.2%,2023-06-02,195,1.66,197.5,1.28
MSFT,325.85,1.14,+17.92%,6.36,333.64,74.6%,2023-06-02,332.5,1.8,340,0.66
